game_id,game_date,matchup,team_id,is_home,wl,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,season_type,season
21600310,2016-12-05,NOP vs. MEM,1610612763,f,W,14.0,8.0,0.636,290,42.0,104.0,0.404,13.0,34.0,0.382,13.0,21.0,1.0,13.0,48.0,61,23.0,8.0,4.0,14.0,22.0,110,1610612740,2016,Regular Season,2016-17
21600268,2016-11-30,TOR vs. MEM,1610612763,f,L,11.0,8.0,0.579,240,36.0,82.0,0.439,11.0,27.0,0.407,22.0,26.0,1.0,12.0,18.0,30,16.0,13.0,1.0,14.0,25.0,105,1610612761,2016,Regular Season,2016-17
21600257,2016-11-28,CHA @ MEM,1610612763,t,L,11.0,7.0,0.611,240,36.0,89.0,0.404,7.0,29.0,0.241,6.0,13.0,0.0,8.0,34.0,42,21.0,10.0,4.0,12.0,25.0,85,1610612766,2016,Regular Season,2016-17
21600180,2016-11-18,DAL vs. MEM,1610612763,f,W,7.0,5.0,0.583,240,31.0,77.0,0.403,9.0,25.0,0.36,9.0,12.0,1.0,7.0,41.0,48,16.0,7.0,3.0,12.0,25.0,80,1610612742,2016,Regular Season,2016-17
20701224,2008-04-16,MIL @ MIN,1610612750,t,W,22.0,60.0,0.268,265,41.0,99.0,0.414,8.0,19.0,0.421,20.0,27.0,1.0,14.0,37.0,51,21.0,8.0,4.0,9.0,21.0,110,1610612749,2007,Regular Season,2007-08
21600837,2017-02-15,TOR vs. CHA,1610612766,f,L,24.0,32.0,0.429,240,32.0,76.0,0.421,13.0,38.0,0.342,8.0,9.0,1.0,5.0,39.0,44,21.0,9.0,6.0,17.0,18.0,85,1610612761,2016,Regular Season,2016-17
21600321,2016-12-07,DET @ CHA,1610612766,t,W,13.0,9.0,0.591,240,30.0,88.0,0.341,6.0,21.0,0.286,21.0,29.0,1.0,5.0,46.0,51,13.0,7.0,2.0,5.0,11.0,87,1610612765,2016,Regular Season,2016-17
21600312,2016-12-05,DAL vs. CHA,1610612766,f,W,12.0,9.0,0.571,240,40.0,79.0,0.506,3.0,18.0,0.167,26.0,28.0,1.0,9.0,44.0,53,21.0,2.0,5.0,12.0,19.0,109,1610612742,2016,Regular Season,2016-17
21600292,2016-12-03,MIN @ CHA,1610612766,t,L,11.0,9.0,0.55,265,44.0,101.0,0.436,14.0,36.0,0.389,18.0,26.0,1.0,13.0,37.0,50,30.0,6.0,8.0,14.0,16.0,120,1610612750,2016,Regular Season,2016-17
21600445,2016-12-23,BOS vs. OKC,1610612760,f,W,18.0,12.0,0.6,240,41.0,80.0,0.513,11.0,26.0,0.423,24.0,36.0,1.0,10.0,34.0,44,27.0,5.0,6.0,13.0,21.0,117,1610612738,2016,Regular Season,2016-17
20700154,2007-11-20,TOR @ DAL,1610612742,t,W,8.0,2.0,0.8,240,37.0,75.0,0.493,8.0,21.0,0.381,23.0,28.0,1.0,9.0,32.0,41,17.0,4.0,5.0,8.0,20.0,105,1610612761,2007,Regular Season,2007-08
20700117,2007-11-15,SAS @ DAL,1610612742,t,W,6.0,2.0,0.75,240,38.0,73.0,0.521,7.0,16.0,0.438,22.0,30.0,1.0,9.0,32.0,41,20.0,11.0,4.0,13.0,26.0,105,1610612759,2007,Regular Season,2007-08
21600642,2017-01-20,CHA vs. TOR,1610612761,f,L,28.0,15.0,0.651,240,29.0,86.0,0.337,7.0,30.0,0.233,13.0,14.0,1.0,8.0,25.0,33,10.0,7.0,5.0,12.0,20.0,78,1610612766,2016,Regular Season,2016-17
21600572,2017-01-10,BOS @ TOR,1610612761,t,W,25.0,13.0,0.658,240,41.0,87.0,0.471,10.0,22.0,0.455,22.0,27.0,1.0,17.0,33.0,50,17.0,9.0,7.0,17.0,21.0,114,1610612738,2016,Regular Season,2016-17
21600563,2017-01-08,HOU @ TOR,1610612761,t,L,24.0,13.0,0.649,240,42.0,78.0,0.538,11.0,25.0,0.44,27.0,30.0,1.0,4.0,35.0,39,19.0,7.0,3.0,17.0,25.0,122,1610612745,2016,Regular Season,2016-17
21600055,2016-11-02,WAS vs. TOR,1610612761,f,W,3.0,1.0,0.75,240,43.0,77.0,0.558,10.0,25.0,0.4,17.0,25.0,1.0,4.0,27.0,31,21.0,16.0,2.0,13.0,24.0,113,1610612764,2016,Regular Season,2016-17
21600545,2017-01-06,HOU @ ORL,1610612753,t,L,16.0,22.0,0.421,240,38.0,91.0,0.418,8.0,23.0,0.348,9.0,13.0,1.0,19.0,30.0,49,18.0,8.0,2.0,15.0,14.0,93,1610612745,2016,Regular Season,2016-17
21600516,2017-01-02,NYK vs. ORL,1610612753,f,W,16.0,20.0,0.444,240,45.0,91.0,0.495,15.0,31.0,0.484,10.0,14.0,1.0,13.0,26.0,39,35.0,10.0,4.0,12.0,20.0,115,1610612752,2016,Regular Season,2016-17
21600462,2016-12-26,MEM @ ORL,1610612753,t,W,15.0,18.0,0.455,240,44.0,86.0,0.512,13.0,26.0,0.5,11.0,16.0,1.0,8.0,35.0,43,23.0,5.0,3.0,9.0,21.0,112,1610612763,2016,Regular Season,2016-17
21600422,2016-12-20,MIA vs. ORL,1610612753,f,W,13.0,17.0,0.433,290,52.0,105.0,0.495,11.0,22.0,0.5,21.0,31.0,1.0,6.0,41.0,47,24.0,3.0,5.0,11.0,25.0,136,1610612748,2016,Regular Season,2016-17
20700080,2007-11-10,IND vs. DEN,1610612743,f,W,4.0,3.0,0.571,240,36.0,82.0,0.439,12.0,31.0,0.387,29.0,34.0,1.0,7.0,41.0,48,23.0,14.0,6.0,22.0,18.0,113,1610612754,2007,Regular Season,2007-08
20700046,2007-11-06,NYK vs. DEN,1610612743,f,L,2.0,2.0,0.5,240,43.0,86.0,0.5,6.0,16.0,0.375,20.0,32.0,1.0,12.0,28.0,40,20.0,7.0,7.0,12.0,27.0,112,1610612752,2007,Regular Season,2007-08
21600649,2017-01-20,LAL vs. IND,1610612754,f,L,22.0,20.0,0.524,240,34.0,80.0,0.425,9.0,23.0,0.391,18.0,25.0,1.0,8.0,29.0,37,24.0,17.0,6.0,20.0,12.0,95,1610612747,2016,Regular Season,2016-17
41600112,2017-04-17,CLE vs. IND,1610612754,f,L,0.0,2.0,0.0,240,43.0,84.0,0.512,8.0,20.0,0.4,17.0,23.0,1.0,9.0,24.0,33,23.0,14.0,3.0,13.0,21.0,111,1610612739,2016,Playoffs,2016-17
21600573,2017-01-10,ATL @ BKN,1610612751,t,L,8.0,29.0,0.216,240,35.0,87.0,0.402,10.0,29.0,0.345,17.0,23.0,1.0,14.0,34.0,48,22.0,5.0,4.0,17.0,24.0,97,1610612737,2016,Regular Season,2016-17
21600493,2016-12-30,WAS vs. BKN,1610612751,f,L,8.0,24.0,0.25,240,32.0,74.0,0.432,10.0,25.0,0.4,21.0,25.0,1.0,6.0,26.0,32,18.0,9.0,0.0,21.0,16.0,95,1610612764,2016,Regular Season,2016-17
21600101,2016-11-08,MIN @ BKN,1610612751,t,W,3.0,4.0,0.429,240,42.0,76.0,0.553,12.0,33.0,0.364,23.0,26.0,1.0,5.0,38.0,43,20.0,5.0,5.0,20.0,19.0,119,1610612750,2016,Regular Season,2016-17
21601050,2017-03-20,LAC vs. NYK,1610612752,f,L,27.0,43.0,0.386,240,40.0,89.0,0.449,6.0,24.0,0.25,19.0,24.0,1.0,14.0,34.0,48,24.0,6.0,1.0,12.0,19.0,105,1610612746,2016,Regular Season,2016-17
21601016,2017-03-16,BKN @ NYK,1610612752,t,L,27.0,42.0,0.391,240,41.0,88.0,0.466,3.0,18.0,0.167,25.0,26.0,1.0,5.0,29.0,34,20.0,6.0,4.0,7.0,26.0,110,1610612751,2016,Regular Season,2016-17
21600986,2017-03-12,BKN vs. NYK,1610612752,f,L,26.0,41.0,0.388,240,39.0,94.0,0.415,8.0,23.0,0.348,26.0,32.0,1.0,11.0,32.0,43,22.0,5.0,8.0,9.0,20.0,112,1610612751,2016,Regular Season,2016-17
21600882,2017-02-27,TOR @ NYK,1610612752,t,L,24.0,36.0,0.4,240,33.0,73.0,0.452,9.0,24.0,0.375,16.0,19.0,1.0,8.0,32.0,40,17.0,10.0,6.0,17.0,19.0,91,1610612761,2016,Regular Season,2016-17
21600868,2017-02-25,PHI @ NYK,1610612752,t,W,24.0,35.0,0.407,240,43.0,91.0,0.473,6.0,21.0,0.286,18.0,23.0,1.0,10.0,34.0,44,21.0,6.0,7.0,11.0,22.0,110,1610612755,2016,Regular Season,2016-17
21600699,2017-01-27,CHA @ NYK,1610612752,t,W,21.0,27.0,0.438,240,46.0,96.0,0.479,9.0,27.0,0.333,9.0,13.0,1.0,11.0,37.0,48,22.0,8.0,9.0,10.0,18.0,110,1610612766,2016,Regular Season,2016-17
21600177,2016-11-18,NOP vs. POR,1610612757,f,L,7.0,7.0,0.5,240,33.0,88.0,0.375,12.0,34.0,0.353,23.0,26.0,1.0,13.0,35.0,48,19.0,2.0,1.0,14.0,21.0,101,1610612740,2016,Regular Season,2016-17
21600156,2016-11-15,CHI @ POR,1610612757,t,L,7.0,5.0,0.583,240,34.0,95.0,0.358,9.0,34.0,0.265,11.0,18.0,1.0,15.0,34.0,49,17.0,8.0,4.0,11.0,18.0,88,1610612741,2016,Regular Season,2016-17
21601228,2017-04-12,LAC vs. SAC,1610612758,f,L,32.0,50.0,0.39,240,40.0,81.0,0.494,5.0,11.0,0.455,10.0,14.0,1.0,7.0,30.0,37,27.0,2.0,1.0,10.0,18.0,95,1610612746,2016,Regular Season,2016-17
21601163,2017-04-04,DAL @ SAC,1610612758,t,W,31.0,47.0,0.397,240,36.0,81.0,0.444,12.0,22.0,0.545,14.0,17.0,1.0,11.0,40.0,51,17.0,11.0,2.0,18.0,10.0,98,1610612742,2016,Regular Season,2016-17
21600819,2017-02-12,NOP @ SAC,1610612758,t,W,23.0,32.0,0.418,240,35.0,78.0,0.449,11.0,31.0,0.355,24.0,27.0,1.0,8.0,38.0,46,23.0,11.0,5.0,19.0,18.0,105,1610612740,2016,Regular Season,2016-17
21600806,2017-02-10,ATL @ SAC,1610612758,t,W,22.0,32.0,0.407,240,38.0,80.0,0.475,18.0,36.0,0.5,14.0,21.0,1.0,8.0,31.0,39,27.0,12.0,2.0,18.0,27.0,108,1610612737,2016,Regular Season,2016-17
20700317,2007-12-12,IND vs. CHI,1610612741,f,L,7.0,13.0,0.35,240,38.0,89.0,0.427,3.0,10.0,0.3,23.0,24.0,1.0,14.0,23.0,37,23.0,8.0,4.0,12.0,22.0,102,1610612754,2007,Regular Season,2007-08
20701148,2008-04-06,MIN vs. MEM,1610612763,f,W,21.0,56.0,0.273,240,38.0,86.0,0.442,9.0,24.0,0.375,28.0,32.0,1.0,7.0,34.0,41,25.0,9.0,7.0,9.0,16.0,113,1610612750,2007,Regular Season,2007-08
21600753,2017-02-03,PHX @ SAC,1610612758,t,L,19.0,31.0,0.38,240,38.0,85.0,0.447,10.0,27.0,0.37,17.0,22.0,1.0,6.0,37.0,43,23.0,5.0,4.0,13.0,25.0,103,1610612756,2016,Regular Season,2016-17
21600266,2017-01-30,PHI vs. SAC,1610612758,f,L,19.0,29.0,0.396,240,41.0,74.0,0.554,13.0,29.0,0.448,24.0,29.0,1.0,9.0,24.0,33,31.0,7.0,3.0,20.0,28.0,119,1610612755,2016,Regular Season,2016-17
21600704,2017-01-28,CHA vs. SAC,1610612758,f,W,19.0,28.0,0.404,240,41.0,79.0,0.519,11.0,27.0,0.407,16.0,26.0,1.0,8.0,30.0,38,27.0,6.0,5.0,9.0,23.0,109,1610612766,2016,Regular Season,2016-17
21600773,2017-02-06,DET vs. PHI,1610612755,f,L,18.0,33.0,0.353,240,36.0,85.0,0.424,5.0,28.0,0.179,19.0,28.0,1.0,11.0,30.0,41,19.0,8.0,0.0,13.0,17.0,96,1610612765,2016,Regular Season,2016-17
21600521,2017-01-03,MIN @ PHI,1610612755,t,W,9.0,24.0,0.273,240,33.0,85.0,0.388,7.0,32.0,0.219,20.0,25.0,1.0,12.0,36.0,48,19.0,10.0,7.0,16.0,21.0,93,1610612750,2016,Regular Season,2016-17
21600489,2016-12-29,UTA vs. PHI,1610612755,f,L,7.0,24.0,0.226,240,35.0,87.0,0.402,6.0,24.0,0.25,7.0,8.0,1.0,13.0,28.0,41,16.0,6.0,1.0,15.0,16.0,83,1610612762,2016,Regular Season,2016-17
21600453,2016-12-23,PHX vs. PHI,1610612755,f,L,7.0,22.0,0.241,240,42.0,83.0,0.506,13.0,31.0,0.419,19.0,22.0,1.0,8.0,20.0,28,23.0,7.0,6.0,19.0,31.0,116,1610612756,2016,Regular Season,2016-17
21600418,2016-12-20,NOP @ PHI,1610612755,t,L,7.0,21.0,0.25,240,33.0,82.0,0.402,11.0,33.0,0.333,16.0,21.0,1.0,6.0,37.0,43,18.0,6.0,8.0,13.0,20.0,93,1610612740,2016,Regular Season,2016-17
21601038,2017-03-19,DET vs. PHX,1610612756,f,L,22.0,48.0,0.314,240,35.0,99.0,0.354,6.0,22.0,0.273,19.0,30.0,1.0,11.0,36.0,47,16.0,10.0,4.0,4.0,21.0,95,1610612765,2016,Regular Season,2016-17
21600565,2017-01-08,CLE @ PHX,1610612756,t,L,12.0,26.0,0.316,240,46.0,87.0,0.529,9.0,27.0,0.333,15.0,19.0,1.0,13.0,23.0,36,23.0,12.0,7.0,14.0,19.0,116,1610612739,2016,Regular Season,2016-17
21600994,2017-03-13,ATL @ SAS,1610612759,t,W,52.0,14.0,0.788,240,39.0,81.0,0.481,16.0,34.0,0.471,13.0,17.0,1.0,7.0,37.0,44,31.0,6.0,9.0,21.0,22.0,107,1610612737,2016,Regular Season,2016-17
21600962,2017-03-09,OKC vs. SAS,1610612759,f,L,50.0,14.0,0.781,240,35.0,84.0,0.417,6.0,19.0,0.316,16.0,20.0,1.0,13.0,28.0,41,15.0,8.0,8.0,15.0,16.0,92,1610612760,2016,Regular Season,2016-17
21600957,2017-03-08,SAC @ SAS,1610612759,t,W,50.0,13.0,0.794,240,42.0,84.0,0.5,14.0,29.0,0.483,16.0,21.0,1.0,6.0,37.0,43,33.0,9.0,5.0,12.0,15.0,114,1610612758,2016,Regular Season,2016-17
21600917,2017-03-03,NOP vs. SAS,1610612759,f,W,47.0,13.0,0.783,265,40.0,95.0,0.421,6.0,27.0,0.222,15.0,25.0,1.0,11.0,42.0,53,20.0,6.0,4.0,11.0,22.0,101,1610612740,2016,Regular Season,2016-17
21600168,2016-11-16,SAC vs. SAS,1610612759,f,W,9.0,3.0,0.75,240,43.0,88.0,0.489,11.0,30.0,0.367,13.0,17.0,1.0,9.0,28.0,37,29.0,11.0,7.0,11.0,21.0,110,1610612758,2016,Regular Season,2016-17
21600127,2016-11-11,DET @ SAS,1610612759,t,W,6.0,3.0,0.667,240,36.0,81.0,0.444,9.0,20.0,0.45,15.0,19.0,1.0,10.0,35.0,45,24.0,8.0,2.0,8.0,13.0,96,1610612765,2016,Regular Season,2016-17
21600114,2016-11-09,HOU @ SAS,1610612759,t,L,5.0,3.0,0.625,240,33.0,84.0,0.393,7.0,23.0,0.304,26.0,30.0,1.0,10.0,29.0,39,22.0,14.0,5.0,10.0,15.0,99,1610612745,2016,Regular Season,2016-17
21600077,2016-11-04,UTA vs. SAS,1610612759,f,W,5.0,1.0,0.833,240,37.0,83.0,0.446,6.0,20.0,0.3,20.0,22.0,1.0,9.0,40.0,49,17.0,9.0,8.0,11.0,25.0,100,1610612762,2016,Regular Season,2016-17
21600582,2017-01-11,HOU @ MIN,1610612750,t,W,13.0,26.0,0.333,240,44.0,81.0,0.543,8.0,23.0,0.348,23.0,25.0,1.0,9.0,40.0,49,31.0,8.0,9.0,17.0,19.0,119,1610612745,2016,Regular Season,2016-17
21600521,2017-01-03,PHI vs. MIN,1610612750,f,L,11.0,24.0,0.314,240,33.0,82.0,0.402,7.0,24.0,0.292,18.0,20.0,1.0,9.0,38.0,47,20.0,7.0,6.0,17.0,24.0,91,1610612755,2016,Regular Season,2016-17
21600358,2016-12-11,GSW @ MIN,1610612750,t,L,6.0,18.0,0.25,240,36.0,81.0,0.444,9.0,24.0,0.375,27.0,36.0,1.0,16.0,35.0,51,17.0,3.0,2.0,14.0,21.0,108,1610612744,2016,Regular Season,2016-17
21600292,2016-12-03,CHA vs. MIN,1610612750,f,W,6.0,14.0,0.3,265,48.0,106.0,0.453,10.0,27.0,0.37,19.0,22.0,1.0,14.0,37.0,51,32.0,10.0,10.0,10.0,19.0,125,1610612766,2016,Regular Season,2016-17
21600109,2016-11-09,ORL vs. MIN,1610612750,f,W,2.0,5.0,0.286,240,45.0,87.0,0.517,13.0,23.0,0.565,20.0,26.0,1.0,10.0,35.0,45,27.0,8.0,5.0,6.0,23.0,123,1610612753,2016,Regular Season,2016-17
21600101,2016-11-08,BKN vs. MIN,1610612750,f,L,1.0,5.0,0.167,240,39.0,92.0,0.424,12.0,28.0,0.429,20.0,28.0,1.0,15.0,26.0,41,20.0,11.0,3.0,16.0,21.0,110,1610612751,2016,Regular Season,2016-17
21600067,2016-11-03,DEN @ MIN,1610612750,t,L,1.0,3.0,0.25,240,35.0,88.0,0.398,9.0,22.0,0.409,20.0,25.0,1.0,14.0,29.0,43,20.0,8.0,4.0,16.0,22.0,99,1610612743,2016,Regular Season,2016-17
21600557,2017-01-07,ATL @ DAL,1610612742,t,L,11.0,26.0,0.297,240,32.0,82.0,0.39,9.0,36.0,0.25,9.0,10.0,1.0,6.0,35.0,41,18.0,7.0,3.0,14.0,25.0,82,1610612737,2016,Regular Season,2016-17
21600524,2017-01-03,WAS @ DAL,1610612742,t,W,11.0,24.0,0.314,240,37.0,78.0,0.474,17.0,32.0,0.531,22.0,24.0,1.0,2.0,40.0,42,20.0,4.0,3.0,12.0,21.0,113,1610612764,2016,Regular Season,2016-17
21601149,2017-04-02,MIA vs. DEN,1610612743,f,W,36.0,40.0,0.474,240,44.0,87.0,0.506,5.0,20.0,0.25,23.0,27.0,1.0,6.0,34.0,40,25.0,9.0,6.0,8.0,14.0,116,1610612748,2016,Regular Season,2016-17
21601127,2017-03-31,CHA vs. DEN,1610612743,f,L,35.0,40.0,0.467,240,45.0,90.0,0.5,16.0,33.0,0.485,8.0,11.0,1.0,10.0,39.0,49,32.0,4.0,1.0,13.0,19.0,114,1610612766,2016,Regular Season,2016-17
21600543,2017-01-05,SAS @ DEN,1610612743,t,L,14.0,22.0,0.389,240,39.0,86.0,0.453,7.0,25.0,0.28,14.0,17.0,1.0,11.0,27.0,38,25.0,7.0,3.0,13.0,17.0,99,1610612759,2016,Regular Season,2016-17
21600526,2017-01-03,SAC @ DEN,1610612743,t,L,14.0,21.0,0.4,240,41.0,82.0,0.5,18.0,38.0,0.474,13.0,13.0,1.0,4.0,28.0,32,29.0,6.0,4.0,14.0,18.0,113,1610612758,2016,Regular Season,2016-17
21600520,2017-01-02,GSW vs. DEN,1610612743,f,L,14.0,20.0,0.412,240,48.0,101.0,0.475,9.0,35.0,0.257,14.0,18.0,1.0,16.0,32.0,48,33.0,10.0,2.0,14.0,21.0,119,1610612744,2016,Regular Season,2016-17
21600953,2017-03-08,TOR @ NOP,1610612740,t,L,25.0,40.0,0.385,240,34.0,80.0,0.425,9.0,29.0,0.31,10.0,13.0,1.0,8.0,32.0,40,22.0,6.0,3.0,14.0,20.0,87,1610612761,2016,Regular Season,2016-17
21600944,2017-03-06,UTA vs. NOP,1610612740,f,L,25.0,39.0,0.391,240,30.0,84.0,0.357,10.0,33.0,0.303,13.0,18.0,1.0,13.0,34.0,47,16.0,11.0,3.0,20.0,15.0,83,1610612762,2016,Regular Season,2016-17
21600917,2017-03-03,SAS @ NOP,1610612740,t,L,24.0,38.0,0.387,265,35.0,91.0,0.385,8.0,25.0,0.32,20.0,24.0,1.0,8.0,40.0,48,20.0,2.0,2.0,16.0,22.0,98,1610612759,2016,Regular Season,2016-17
21600310,2016-12-05,MEM @ NOP,1610612740,t,L,7.0,15.0,0.318,290,39.0,99.0,0.394,10.0,32.0,0.313,20.0,21.0,1.0,6.0,48.0,54,21.0,7.0,7.0,11.0,15.0,108,1610612763,2016,Regular Season,2016-17
21601051,2017-03-21,TOR vs. CHI,1610612741,f,L,33.0,38.0,0.465,265,42.0,90.0,0.467,14.0,37.0,0.378,22.0,27.0,1.0,9.0,30.0,39,25.0,9.0,10.0,14.0,24.0,120,1610612761,2016,Regular Season,2016-17
21601032,2017-03-18,UTA @ CHI,1610612741,t,W,33.0,37.0,0.471,240,38.0,80.0,0.475,7.0,19.0,0.368,12.0,14.0,1.0,7.0,32.0,39,24.0,7.0,9.0,10.0,18.0,95,1610612762,2016,Regular Season,2016-17
21601009,2017-03-15,MEM @ CHI,1610612741,t,L,32.0,36.0,0.471,240,34.0,91.0,0.374,11.0,28.0,0.393,12.0,15.0,1.0,14.0,31.0,45,22.0,6.0,6.0,5.0,19.0,91,1610612763,2016,Regular Season,2016-17
21601228,2017-04-12,SAC @ LAC,1610612746,t,W,51.0,31.0,0.622,240,43.0,83.0,0.518,10.0,28.0,0.357,19.0,25.0,1.0,11.0,32.0,43,29.0,4.0,6.0,6.0,15.0,115,1610612758,2016,Regular Season,2016-17
21601210,2017-04-10,HOU @ LAC,1610612746,t,W,50.0,31.0,0.617,240,46.0,91.0,0.505,10.0,26.0,0.385,23.0,28.0,1.0,12.0,37.0,49,29.0,9.0,0.0,9.0,16.0,125,1610612745,2016,Regular Season,2016-17
21601124,2017-03-30,PHX vs. LAC,1610612746,f,W,46.0,31.0,0.597,240,44.0,80.0,0.55,12.0,22.0,0.545,24.0,34.0,1.0,7.0,32.0,39,20.0,4.0,4.0,14.0,21.0,124,1610612756,2016,Regular Season,2016-17
21601089,2017-03-26,SAC @ LAC,1610612746,t,L,44.0,31.0,0.587,240,32.0,78.0,0.41,10.0,29.0,0.345,23.0,28.0,1.0,6.0,39.0,45,20.0,7.0,2.0,9.0,14.0,97,1610612758,2016,Regular Season,2016-17
21601050,2017-03-20,NYK @ LAC,1610612746,t,W,42.0,29.0,0.592,240,43.0,87.0,0.494,10.0,31.0,0.323,18.0,24.0,1.0,9.0,34.0,43,25.0,8.0,4.0,9.0,19.0,114,1610612752,2016,Regular Season,2016-17
21601013,2017-03-15,MIL @ LAC,1610612746,t,L,40.0,28.0,0.588,240,35.0,75.0,0.467,5.0,24.0,0.208,21.0,29.0,1.0,6.0,36.0,42,23.0,3.0,4.0,15.0,20.0,96,1610612749,2016,Regular Season,2016-17
21600865,2017-02-24,SAS @ LAC,1610612746,t,L,35.0,23.0,0.603,240,35.0,79.0,0.443,7.0,23.0,0.304,20.0,24.0,1.0,8.0,28.0,36,18.0,9.0,2.0,12.0,26.0,97,1610612759,2016,Regular Season,2016-17
20801228,2009-04-15,LAC vs. OKC,1610612760,f,W,23.0,59.0,0.28,240,48.0,89.0,0.539,4.0,12.0,0.333,26.0,32.0,1.0,12.0,37.0,49,36.0,17.0,4.0,13.0,15.0,126,1610612746,2008,Regular Season,2008-09
20801212,2009-04-13,POR vs. OKC,1610612760,f,L,22.0,59.0,0.272,240,33.0,82.0,0.402,2.0,12.0,0.167,15.0,19.0,1.0,8.0,28.0,36,19.0,9.0,8.0,11.0,17.0,83,1610612757,2008,Regular Season,2008-09
20801193,2009-04-11,MIL vs. OKC,1610612760,f,L,22.0,58.0,0.275,240,36.0,85.0,0.424,7.0,14.0,0.5,19.0,23.0,1.0,13.0,31.0,44,22.0,4.0,0.0,16.0,19.0,98,1610612749,2008,Regular Season,2008-09
20801182,2009-04-10,CHA @ OKC,1610612760,t,W,22.0,57.0,0.278,240,37.0,79.0,0.468,1.0,10.0,0.1,9.0,13.0,1.0,13.0,37.0,50,17.0,10.0,10.0,24.0,18.0,84,1610612766,2008,Regular Season,2008-09
20801129,2009-04-03,POR @ OKC,1610612760,t,L,21.0,54.0,0.28,240,27.0,74.0,0.365,2.0,11.0,0.182,16.0,20.0,1.0,9.0,23.0,32,16.0,5.0,6.0,12.0,15.0,72,1610612757,2008,Regular Season,2008-09
21600904,2017-03-01,HOU @ LAC,1610612746,t,L,36.0,24.0,0.6,240,42.0,94.0,0.447,12.0,34.0,0.353,7.0,13.0,1.0,10.0,26.0,36,26.0,8.0,3.0,7.0,23.0,103,1610612745,2016,Regular Season,2016-17
20900091,2009-11-07,MEM @ LAC,1610612746,t,W,3.0,4.0,0.429,240,42.0,84.0,0.5,6.0,21.0,0.286,23.0,33.0,1.0,9.0,27.0,36,28.0,11.0,5.0,12.0,22.0,113,1610612763,2009,Regular Season,2009-10
20900957,2010-03-10,MIN vs. DEN,1610612743,f,W,43.0,21.0,0.672,240,40.0,86.0,0.465,6.0,25.0,0.24,24.0,28.0,1.0,7.0,36.0,43,24.0,10.0,6.0,7.0,25.0,110,1610612750,2009,Regular Season,2009-10
20901211,2010-04-12,SAC vs. HOU,1610612745,f,W,42.0,39.0,0.519,240,43.0,83.0,0.518,8.0,24.0,0.333,23.0,23.0,1.0,6.0,29.0,35,22.0,5.0,5.0,12.0,17.0,117,1610612758,2009,Regular Season,2009-10
21001130,2011-04-01,POR vs. OKC,1610612760,f,L,50.0,25.0,0.667,240,32.0,78.0,0.41,7.0,27.0,0.259,20.0,23.0,1.0,17.0,31.0,48,15.0,3.0,6.0,14.0,28.0,91,1610612757,2010,Regular Season,2010-11
21000390,2010-12-17,DAL vs. PHX,1610612756,f,L,12.0,13.0,0.48,240,35.0,89.0,0.393,5.0,21.0,0.238,16.0,22.0,1.0,10.0,41.0,51,22.0,5.0,9.0,11.0,25.0,91,1610612742,2010,Regular Season,2010-11
21000311,2010-12-07,PHI vs. CLE,1610612739,f,L,7.0,14.0,0.333,240,39.0,78.0,0.5,7.0,17.0,0.412,12.0,17.0,1.0,5.0,24.0,29,22.0,5.0,3.0,11.0,22.0,97,1610612755,2010,Regular Season,2010-11
21001222,2011-04-13,NJN @ CHI,1610612741,t,W,62.0,20.0,0.756,240,34.0,79.0,0.43,7.0,21.0,0.333,22.0,27.0,1.0,15.0,30.0,45,23.0,3.0,9.0,13.0,20.0,97,1610612751,2010,Regular Season,2010-11
21001228,2011-04-13,MEM @ LAC,1610612746,t,W,32.0,50.0,0.39,240,44.0,81.0,0.543,3.0,15.0,0.2,19.0,27.0,1.0,12.0,25.0,37,36.0,16.0,7.0,17.0,26.0,110,1610612763,2010,Regular Season,2010-11
41100141,2012-04-29,UTA @ SAS,1610612759,t,W,1.0,0.0,1.0,240,40.0,84.0,0.476,6.0,17.0,0.353,20.0,28.0,1.0,10.0,29.0,39,25.0,10.0,2.0,10.0,18.0,106,1610612762,2011,Playoffs,2011-12
21100146,2012-01-11,DAL @ BOS,1610612738,t,L,4.0,5.0,0.444,240,29.0,64.0,0.453,4.0,11.0,0.364,23.0,32.0,1.0,2.0,33.0,35,19.0,9.0,4.0,15.0,17.0,85,1610612742,2011,Regular Season,2011-12
20901028,2010-03-19,MIN @ LAL,1610612747,t,W,51.0,18.0,0.739,240,34.0,82.0,0.415,7.0,25.0,0.28,29.0,35.0,1.0,13.0,34.0,47,24.0,13.0,3.0,15.0,17.0,104,1610612750,2009,Regular Season,2009-10
21100030,2011-12-28,UTA @ DEN,1610612743,t,W,2.0,0.0,1.0,240,46.0,86.0,0.535,6.0,19.0,0.316,19.0,26.0,1.0,12.0,33.0,45,29.0,17.0,3.0,18.0,20.0,117,1610612762,2011,Regular Season,2011-12
41100167,2012-05-12,LAL vs. DEN,1610612743,f,L,3.0,4.0,0.429,240,35.0,89.0,0.393,7.0,26.0,0.269,10.0,14.0,1.0,23.0,31.0,54,23.0,5.0,9.0,18.0,21.0,87,1610612747,2011,Playoffs,2011-12
